,playername,gamesPlayed,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,passedBall,catcherERA
506702,Sandy Leon,1,0,3,178,2,183,.989,7.54,9.53,171.2,24,0,0,2,1,5,0,0,0,0,0,0,0,0,0,.000,6,.000,.000,.000,0,0,.---,0,17,62,0,4,26,0,0,.300,0.20,0,-.--,0.00,2.0,0,0,0,0,0,0,0,0.00,6,6,1,0,0,11,.650,0,0,0,0,.---,8.50,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,3,3.57
543243,Sonny Gray,24,24,12,5,1,18,.944,0.71,1.29,119.2,24,1,0,1,117,113,44,16,3,11,117,36,0,99,6,.224,441,.290,.349,.639,1,8,.889,9,1872,,154,,,1,4,,1.04,0,,3.08,119.2,8,4,0,0,0,0,41,1.13,488,359,24,0,0,1192,.640,6,0,3,1,.667,15.64,0,3.25,8.80,2.71,7.45,3.31,0.83,0,0,,
676265,,13,6,1,1,0,2,1.000,0.15,0.51,35.0,13,0,0,0,20,53,17,9,0,8,32,16,0,30,3,.222,135,.318,.467,.785,0,3,1.000,0,605,,63,,,0,0,,0.38,0,,4.37,35.0,0,2,0,0,0,0,17,1.31,154,105,13,0,0,379,.630,3,0,1,0,.000,17.29,7,2.00,8.23,4.11,7.71,4.37,2.06,2,0,,
607237,Amir Garrett,52,0,2,0,0,2,1.000,0.04,0.45,40.0,52,0,0,0,27,45,23,5,2,0,43,30,0,24,4,.174,138,.335,.239,.574,0,6,1.000,5,721,,33,,,0,1,,0.60,0,,4.95,40.0,3,1,0,0,9,0,22,1.35,173,120,52,0,0,424,.590,4,1,6,0,.750,18.03,3,1.43,9.68,6.75,5.40,5.18,0.00,35,3,,
664948,Anthony Misiewicz,17,0,0,0,0,0,.000,0.00,0.00,13.2,17,0,0,0,11,18,7,5,0,1,8,6,0,14,0,.275,51,.351,.431,.782,0,0,.---,4,234,,22,,,0,0,,0.61,0,,4.61,13.2,0,1,0,0,3,0,7,1.46,57,41,17,0,0,138,.590,0,0,0,0,.000,17.12,3,1.33,5.27,3.95,9.22,4.61,0.66,11,5,,
677951,Witt Jr.,2,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,102,180,73,27,6,20,123,27,2,132,6,.248,532,.289,.434,.723,7,27,.794,10,2097,570,231,74,229,0,5,.284,0.57,0,26.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641745,Brad Keller,31,22,10,13,1,24,.958,0.74,1.53,135.1,31,0,0,0,171,126,84,22,4,17,96,55,1,146,2,.273,534,.341,.425,.766,2,5,.714,12,2181,,227,,,1,4,,1.36,0,,5.12,135.1,6,13,0,0,1,0,77,1.49,596,406,31,0,0,1358,.620,2,0,11,0,.316,16.12,2,1.75,6.38,3.66,9.71,5.59,1.13,0,0,,
663903,Brady Singer,25,22,16,6,1,23,.957,0.88,1.41,140.2,25,0,0,1,141,122,51,15,1,16,136,32,0,128,9,.246,521,.300,.370,.670,5,2,.286,15,2174,,193,,,4,2,,1.16,0,,3.07,140.2,9,4,0,0,0,0,48,1.14,568,422,25,0,0,1423,.650,9,1,3,1,.692,15.45,2,4.25,8.70,2.05,8.19,3.26,1.02,0,0,,
672578,Carlos Hernandez,20,7,6,2,0,8,1.000,0.40,1.47,49.2,20,0,0,0,48,68,46,16,1,7,28,26,1,66,1,.322,205,.392,.512,.904,1,4,.800,3,907,0,105,0,0,0,5,.---,0.71,0,-.--,7.97,49.2,0,5,0,0,0,0,44,1.85,237,149,20,0,0,561,.620,1,0,2,0,.000,18.26,3,1.08,5.07,4.71,11.96,8.34,1.27,3,0,,
676092,Collin Snider,38,0,1,4,0,5,1.000,0.13,1.45,31.0,38,1,0,0,42,24,23,8,1,2,19,12,0,37,1,.306,121,.373,.438,.811,0,0,.---,5,519,0,53,0,0,1,0,.---,1.75,0,-.--,6.68,31.0,4,2,0,1,6,1,23,1.58,135,93,38,0,0,313,.600,1,0,0,0,.667,16.74,2,1.58,5.52,3.48,10.74,6.68,0.58,31,6,,
663738,Daniel Lynch,24,24,8,3,1,12,.917,0.46,0.85,117.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,5.15,117.0,4,11,0,0,0,0,67,1.59,534,351,24,0,0,1365,.630,4,2,6,1,.267,18.50,0,2.35,8.69,3.69,10.62,5.38,1.46,0,0,,
671221,Drew Waters,21,14,1,31,0,32,1.000,2.29,2.40,120.0,14,0,0,0,13,11,6,5,0,1,23,8,0,12,0,.203,59,.299,.339,.638,0,0,.---,1,269,68,20,8,21,0,0,.314,1.18,1,59.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669395,Dylan Coleman,61,0,3,2,3,8,.625,0.08,0.74,61.0,61,0,0,2,49,68,23,12,0,5,63,36,1,40,4,.185,216,.308,.310,.618,1,1,.500,3,1093,0,67,0,0,0,4,.---,0.72,0,-.--,2.66,61.0,4,2,0,2,14,2,18,1.25,260,183,61,0,0,652,.600,4,0,6,0,.667,17.92,9,1.75,9.30,5.31,5.90,3.39,0.74,25,9,,
658668,Edward Olivares,3,1,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,25,25,16,6,0,3,25,8,0,33,2,.308,107,.364,.449,.813,3,2,.400,1,471,118,48,12,38,0,1,.375,1.00,0,35.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641531,Hunter Dozier,23,22,0,0,0,0,.000,0.00,-.--,0.0,23,0,0,0,106,110,46,24,3,10,114,33,0,99,3,.231,428,.290,.371,.661,3,4,.571,14,1804,465,159,36,219,0,1,.292,0.96,0,42.80,18.00,1.0,0,0,0,0,0,0,2,3.00,6,3,1,0,0,13,.570,0,0,0,0,.---,23.00,1,0.00,0.00,9.00,18.00,18.00,9.00,0,0,,
669169,Jonathan Heasley,18,18,5,2,1,8,.875,0.39,0.72,88.1,18,1,0,1,85,110,55,16,3,17,62,42,0,91,4,.266,342,.348,.480,.828,1,1,.500,9,1541,,164,,,0,6,,0.77,0,,5.09,88.1,3,8,0,0,0,0,50,1.51,394,265,18,0,0,932,.600,4,0,6,1,.273,17.45,0,1.48,6.32,4.28,9.27,5.60,1.73,0,0,,
621016,Jose Cuas,44,0,8,0,0,8,1.000,0.18,2.06,35.2,44,0,0,0,40,31,16,10,0,2,34,21,2,37,4,.264,140,.373,.379,.752,1,3,.750,1,637,,53,,,1,1,,1.29,0,,3.28,35.2,3,2,1,1,10,0,13,1.63,167,107,44,0,0,402,.630,4,0,1,0,.600,17.86,3,1.62,8.58,5.30,9.34,4.04,0.50,34,7,,
663460,Kris Bubic,26,25,13,5,2,20,.900,0.69,1.36,119.1,26,0,0,1,115,127,84,27,1,18,96,58,0,146,2,.308,474,.379,.483,.862,2,4,.667,16,2069,,229,,,1,9,,0.91,0,,5.81,119.1,2,13,0,0,0,0,77,1.71,544,358,26,0,0,1306,.630,2,1,4,0,.133,17.34,1,1.66,7.24,4.37,11.01,6.34,1.36,0,0,,
664728,Kyle Isbel,2,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,56,64,28,8,4,4,67,14,0,46,3,.200,230,.253,.322,.575,3,9,.750,5,970,250,74,25,113,1,2,.261,0.88,0,57.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596133,Luke Weaver,11,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,11,16,13,8,0,0,15,8,0,22,0,.355,62,.417,.484,.901,0,1,1.000,1,307,0,30,0,0,0,2,.---,0.69,0,-.--,6.43,14.0,0,0,0,0,0,0,10,2.14,72,42,11,0,0,190,.620,0,0,2,0,.---,21.93,9,1.88,9.64,5.14,14.14,8.36,0.00,7,5,,
669004,MJ Melendez,21,20,0,0,0,0,.000,0.00,-.--,0.0,21,0,0,0,91,111,50,17,3,15,117,59,1,88,1,.220,400,.317,.390,.707,10,24,.706,2,1921,467,156,54,161,0,7,.265,0.82,0,26.67,,,,,,,,,,,,,,,,,,,,41,0,,,,,,,,,,,,5,4.84
572191,A. Taylor,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,77,105,46,9,3,9,102,34,0,100,2,.263,380,.325,.374,.699,2,3,.600,5,1601,420,142,43,150,1,3,.335,0.73,0,42.22,9.00,2.0,0,0,0,0,0,0,2,3.50,13,6,1,0,0,24,.650,0,0,0,0,.---,18.50,1,1.00,9.00,9.00,22.50,9.00,4.50,0,0,,
686681,Michael Massey,2,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,30,33,12,8,1,2,35,9,0,34,7,.264,129,.342,.388,.730,0,3,1.000,1,553,148,50,10,60,2,1,.344,0.91,0,64.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681987,Nate Eaton,17,12,0,28,0,28,1.000,1.65,2.38,106.0,17,0,0,0,13,16,10,2,2,1,27,7,0,18,2,.250,72,.325,.375,.700,0,8,1.000,2,331,83,27,7,33,0,2,.370,0.81,0,72.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670032,Nicky Lopez,51,44,148,61,4,213,.981,4.10,4.73,398.0,51,41,0,1,161,106,50,12,4,0,62,28,0,97,4,.233,416,.287,.281,.568,3,13,.813,7,1676,458,117,19,204,9,1,.273,1.52,0,-.--,18.00,1.0,0,0,0,0,0,0,2,3.00,6,3,1,0,0,7,.440,0,0,0,0,.---,16.00,1,-.--,0.00,0.00,27.00,18.00,18.00,0,0,,
656811,Ryan O'Hearn,14,13,0,0,0,0,.000,0.00,-.--,0.0,14,0,0,0,33,30,12,4,1,1,34,7,0,27,2,.220,123,.271,.293,.564,0,0,.---,2,503,133,36,11,67,0,1,.292,1.10,0,123.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521692,Salvador Perez,103,35,0,0,0,0,.000,0.00,-.--,0.0,35,0,0,0,81,118,43,18,1,22,105,15,2,100,6,.249,401,.285,.464,.749,0,0,.---,8,1527,425,186,71,161,0,3,.282,0.69,0,18.23,,,,,,,,,,,,,,,,,,,,27,1,,,,,,,,,,,,1,4.78
605130,Scott Barlow,62,0,2,5,0,7,1.000,0.11,0.95,66.2,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,2.43,66.2,6,4,21,25,6,4,18,1.04,262,200,62,0,0,698,.650,3,0,5,0,.600,16.04,42,3.53,9.05,2.57,6.75,3.10,1.21,35,13,,
665861,Sebastian Rivero,14,6,2,58,0,60,1.000,4.29,9.00,60.0,14,0,0,0,4,6,2,0,0,0,8,2,0,4,0,.190,21,.261,.190,.451,1,4,.800,0,100,24,4,1,7,1,0,.308,0.67,0,-.--,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,0,5.25
686469,Vinnie Pasquantino,57,34,0,0,0,0,.000,0.00,-.--,0.0,34,0,0,0,58,62,18,9,0,8,31,25,1,54,3,.266,203,.352,.429,.781,0,0,.---,3,823,233,87,20,84,0,2,.277,0.94,0,25.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425844,Zack Greinke,23,23,14,17,0,31,1.000,1.35,2.36,118.2,23,1,0,0,136,144,59,25,0,14,67,25,0,137,3,.287,478,.323,.427,.750,2,6,.750,8,2003,,204,,,1,5,,0.94,0,,4.10,118.2,4,9,0,0,0,0,54,1.37,512,356,23,0,0,1281,.640,3,0,4,1,.308,16.88,0,2.68,5.08,1.90,10.39,4.47,1.06,0,0,,
676265,,13,6,1,1,0,2,1.000,0.15,0.51,35.0,13,0,0,0,20,53,17,9,0,8,32,16,0,30,3,.222,135,.318,.467,.785,0,3,1.000,0,605,,63,,,0,0,,0.38,0,,4.37,35.0,0,2,0,0,0,0,17,1.31,154,105,13,0,0,379,.630,3,0,1,0,.000,17.29,7,2.00,8.23,4.11,7.71,4.37,2.06,2,0,,
668731,Akil Baddoo,58,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,29,41,19,1,2,1,51,18,0,27,0,.182,148,.271,.236,.507,5,5,.500,2,682,166,35,5,60,0,0,.271,0.71,0,148.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656638,Alex Lange,63,0,7,4,1,12,.917,0.17,1.77,56.1,63,0,0,0,60,30,28,6,2,5,78,28,1,42,5,.204,206,.311,.325,.636,0,6,1.000,3,932,,67,,,2,2,,2.00,0,,3.83,56.1,5,4,0,3,16,3,24,1.24,243,169,63,0,0,557,.600,5,0,13,0,.556,16.54,10,2.79,12.46,4.47,6.71,4.47,0.80,21,7,,
605177,Andrew Chafin,56,0,5,5,2,12,.833,0.18,1.80,50.0,56,1,0,2,53,43,25,6,1,5,57,13,0,40,3,.213,188,.271,.335,.606,1,1,.500,6,767,,63,,,2,3,,1.23,0,,3.06,50.0,1,3,1,2,16,1,17,1.06,209,150,56,0,0,491,.640,3,0,3,1,.250,15.34,8,4.38,10.26,2.34,7.20,4.50,0.90,27,5,,
596057,Daniel Norris,27,2,1,3,0,4,1.000,0.44,1.71,21.1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,4.64,21.1,0,0,0,0,0,0,11,1.36,94,64,9,0,0,204,.600,5,0,1,0,.---,15.89,4,1.63,5.48,3.38,8.86,4.64,1.69,1,0,,
571800,Drew Hutchison,26,16,8,6,1,15,.933,0.54,1.31,96.0,26,1,0,1,96,121,54,16,2,12,62,38,1,103,1,.272,379,.338,.420,.758,1,8,.889,11,1579,,159,,,1,2,,0.79,0,,4.59,96.0,2,9,0,0,0,0,49,1.47,421,288,26,0,0,988,.630,1,0,3,1,.182,16.45,3,1.63,5.81,3.56,9.66,5.06,1.13,1,0,,
593958,Eduardo Rodriguez,14,14,6,3,0,9,1.000,0.64,1.13,72.1,14,1,0,0,65,89,43,16,0,9,59,28,0,68,1,.244,279,.314,.398,.712,0,4,1.000,6,1184,,111,,,1,1,,0.73,0,,4.35,72.1,3,5,0,0,0,0,35,1.33,310,217,14,0,0,743,.630,1,0,1,0,.375,16.37,0,2.11,7.34,3.48,8.46,5.35,1.12,0,0,,
606992,Eric Haase,11,8,0,0,0,0,.000,0.00,-.--,0.0,11,0,0,0,62,68,35,16,1,12,92,21,0,72,1,.247,291,.297,.433,.730,9,26,.743,8,1252,316,126,40,129,0,3,.316,0.91,0,24.25,,,,,,,,,,,,,,,,,,,,29,0,,,,,,,,,,,,4,4.31
682051,Garrett Hill,13,8,2,3,1,6,.833,0.38,0.85,53.2,13,0,0,1,51,73,27,10,0,8,33,25,0,47,3,.230,204,.323,.397,.720,1,4,.800,4,904,,81,,,0,0,,0.70,0,,4.19,53.2,3,3,0,0,0,0,25,1.34,232,161,13,0,0,563,.620,3,0,2,0,.500,16.84,0,1.32,5.53,4.19,7.88,4.53,1.34,0,0,,
642397,Gregory Soto,56,0,6,0,0,6,1.000,0.11,1.00,54.0,56,0,0,0,45,54,29,12,1,2,55,30,1,45,7,.230,196,.349,.332,.681,0,2,1.000,8,988,,65,,,1,2,,0.83,0,,3.50,54.0,2,9,25,27,1,2,21,1.39,236,162,56,0,0,611,.620,7,0,2,0,.182,18.30,47,1.83,9.17,5.00,7.50,4.83,0.33,9,2,,
605612,Harold Castro,109,0,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,109,101,35,19,2,6,75,16,1,100,1,.263,380,.293,.371,.664,1,0,.000,5,1522,402,141,41,138,3,2,.312,1.08,0,63.33,4.50,4.0,0,0,0,0,0,0,2,1.75,18,12,4,0,0,34,.680,1,0,0,0,.---,12.50,3,1.00,2.25,2.25,13.50,4.50,0.00,0,0,,
671345,Jason Foley,55,0,7,2,0,9,1.000,0.16,1.47,55.2,55,1,0,0,76,43,21,5,1,2,39,10,0,60,2,.276,217,.314,.336,.650,2,3,.600,7,862,,73,,,1,0,,1.77,0,,3.23,55.2,1,0,0,1,5,1,20,1.26,230,167,55,0,0,583,.680,2,1,0,0,1.000,15.49,14,3.90,6.31,1.62,9.70,3.40,0.32,26,14,,
595879,Javier Baez,130,6,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,140,107,56,26,4,14,133,25,0,120,5,.241,497,.283,.394,.677,2,9,.818,13,1898,530,196,58,205,0,3,.300,1.31,0,35.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600869,Jeimer Candelario,6,5,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,101,114,45,15,2,13,102,26,1,79,6,.201,394,.259,.348,.607,1,0,.000,8,1592,428,137,46,154,0,2,.235,0.89,0,30.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641729,Joe Jimenez,61,0,1,1,0,2,1.000,0.03,0.32,56.0,61,0,0,0,31,60,22,9,2,3,76,13,0,46,0,.217,212,.261,.321,.582,1,6,.857,2,923,,68,,,0,1,,0.52,0,,3.21,56.0,3,2,2,4,10,2,20,1.05,226,168,61,0,0,636,.690,0,0,0,0,.600,16.48,12,5.85,12.21,2.09,7.39,3.54,0.48,8,2,,
666214,Joey Wentz,4,4,4,0,0,4,1.000,1.00,2.12,17.1,4,0,0,0,19,17,8,3,1,1,15,4,0,14,1,.222,63,.271,.349,.620,1,0,.000,0,306,,22,,,0,2,,1.12,0,,4.15,17.1,1,2,0,0,0,0,8,1.04,70,52,4,0,0,189,.620,1,0,2,1,.333,17.65,0,3.75,7.79,2.08,7.27,4.15,0.52,0,0,,
570731,Jonathan Schoop,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,133,124,42,21,1,10,100,16,1,89,4,.201,443,.234,.321,.555,0,5,1.000,13,1651,466,142,35,204,0,3,.235,1.07,0,44.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542585,Jose Cisnero,21,0,1,0,0,1,1.000,0.05,0.50,18.2,21,0,0,0,14,26,4,2,0,0,13,12,0,11,0,.172,64,.303,.203,.506,0,0,.---,3,302,,13,,,0,0,,0.54,0,,1.45,18.2,1,0,0,0,2,0,3,1.23,76,56,21,0,0,179,.590,0,0,1,0,1.000,16.18,5,1.08,6.27,5.79,5.30,1.93,0.00,5,0,,
681481,Kerry Carpenter,25,11,0,0,0,0,.000,0.00,-.--,0.0,11,0,0,0,18,17,12,4,1,4,29,6,0,21,2,.250,84,.312,.464,.776,0,0,.---,0,362,93,39,8,29,0,1,.327,1.06,0,21.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666159,Matt Manning,11,11,6,4,0,10,1.000,0.91,1.58,57.2,11,0,0,0,59,68,22,7,0,5,44,14,0,51,1,.234,218,.278,.335,.613,2,2,.500,1,888,,73,,,0,4,,0.87,0,,3.28,57.2,2,2,0,0,0,0,21,1.13,237,173,11,0,0,587,.660,1,0,2,0,.500,15.40,0,3.14,6.87,2.18,7.96,3.43,0.78,0,0,,
682985,Riley Greene,78,78,0,204,2,206,.990,2.62,2.70,681.2,78,0,0,0,91,46,40,13,4,5,103,29,0,80,2,.251,319,.316,.364,.680,4,1,.200,8,1418,351,116,32,120,0,1,.354,1.98,0,63.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668952,Ryan Kreidler,13,4,14,3,0,17,1.000,2.43,3.64,42.0,7,1,0,0,12,11,4,1,0,1,14,3,0,7,0,.167,42,.217,.262,.479,0,0,.---,0,202,47,11,2,13,1,1,.214,1.09,0,42.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679529,Spencer Torkelson,96,92,45,706,1,752,.999,7.91,8.38,807.1,95,66,0,0,75,90,29,13,1,6,84,34,0,63,5,.203,310,.291,.310,.601,1,0,.000,12,1395,351,96,24,143,0,2,.257,0.83,0,51.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571466,Tucker Barnhart,1,0,0,0,0,0,.000,0.00,0.00,1.0,1,0,0,0,77,55,14,9,0,1,69,22,0,53,1,.209,254,.274,.256,.530,20,46,.697,5,1080,277,65,14,103,0,0,.283,1.40,1,254.00,9.00,1.0,0,0,0,0,0,0,1,3.00,5,3,1,0,0,12,.710,0,0,21,0,.---,17.00,1,-.--,0.00,0.00,27.00,9.00,0.00,0,0,3,4.04
641302,Tyler Alexander,23,13,6,2,1,9,.889,0.35,0.94,77.1,23,0,0,0,71,113,50,19,1,14,41,17,1,90,1,.293,307,.326,.498,.824,3,6,.667,6,1243,,153,,,2,6,,0.63,0,,5.35,77.1,3,10,0,0,1,0,46,1.38,333,232,23,0,0,826,.660,1,0,0,1,.231,16.07,1,2.41,4.77,1.98,10.47,5.82,1.63,13,6,,
622682,Victor Reyes,81,2,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,73,70,22,17,3,1,66,12,0,74,2,.265,279,.296,.358,.654,2,2,.500,7,1122,297,100,28,100,0,4,.338,1.04,0,279.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676684,Will Vest,52,0,5,5,1,11,.909,0.19,1.58,57.1,52,0,0,1,61,48,26,6,0,4,59,20,0,52,2,.246,211,.308,.332,.640,3,1,.250,4,971,,70,,,2,7,,1.27,1,,3.77,57.1,3,3,1,1,3,0,24,1.26,243,172,52,0,0,625,.640,2,0,6,0,.500,16.94,8,2.95,9.26,3.14,8.16,4.08,0.63,26,8,,
650489,Willi Castro,4,0,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,91,100,45,17,2,7,79,15,0,84,8,.240,350,.285,.360,.645,4,7,.636,4,1393,377,126,30,148,1,3,.288,0.91,0,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,13,6,1,1,0,2,1.000,0.15,0.51,35.0,13,0,0,0,20,53,17,9,0,8,32,16,0,30,3,.222,135,.318,.467,.785,0,3,1.000,0,605,,63,,,0,0,,0.38,0,,4.37,35.0,0,2,0,0,0,0,17,1.31,154,105,13,0,0,379,.630,3,0,1,0,.000,17.29,7,2.00,8.23,4.11,7.71,4.37,2.06,2,0,,
